Automatic,Gain,Control=Checked,IR,PA,(mA)=10,Red,PA,(mA)=10,IR,LED,Range,(mA)=51,Red,LED,Range,(mA)=51,ALC,+,FDM=Checked,Sample,Rate,(Hz)=100,Pulse,Width,(usec)=400,ADC,Range,(nA)=32768,FIFO,Rolls,on,Full=Checked,FIFO,Almost,Full=17,Sample,Averaging=1,IA,Gain=5,ECG,Gain=8,Sample,Rate=200,Adaptive,Filter=Checked,Notch,Freq=50/60,Cutoff,Freq=40
2/12/2020,54:38.3,2691,1462,91.37517428,18,1.125002146,248,0.0759314,1127,0.345059225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.3,2692,1401,87.56266701,0,0,175,0.053580625,1130,0.34597775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.3,2693,1464,91.50017452,0,0,124,0.0379657,1110,0.33985425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.3,2694,1452,90.75017309,20,1.250002384,100,0.0306175,1064,0.3257702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.3,2695,1441,90.06267178,0,0,-1,-0.000306175,808,0.2473894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.4,2696,1471,91.93767536,18,1.125002146,113,0.034597775,592,0.1812556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.4,2697,1406,87.87516761,0,0,49,0.015002575,484,0.1481887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.4,2698,1471,91.93767536,0,0,10,0.00306175,396,0.1212453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.4,2699,1452,90.75017309,19,1.187502265,553,0.169314775,306,0.09368955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.4,2700,1441,90.06267178,0,0,184,0.0563362,240,0.073482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.4,2701,1466,91.62517476,18,1.125002146,-180,-0.0551115,233,0.071338775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.4,2702,1400,87.50016689,0,0,389,0.119102075,254,0.07776845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.4,2703,1455,90.93767345,0,0,320,0.097976,211,0.064602925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.4,2704,1435,89.68767107,19,1.187502265,80,0.024494,143,0.043783025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.4,2705,1426,89.12516999,0,0,35,0.010716125,93,0.028474275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.4,2706,1451,90.68767297,19,1.187502265,199,0.060928825,63,0.019289025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.4,2707,1392,87.00016594,0,0,307,0.093995725,43,0.013165525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.4,2708,1457,91.06267369,0,0,285,0.087259875,28,0.0085729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.4,2709,1435,89.68767107,18,1.125002146,75,0.022963125,16,0.0048988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.4,2710,1430,89.37517047,0,0,220,0.0673585,12,0.0036741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.4,2711,1458,91.12517381,18,1.125002146,402,0.12308235,18,0.00551115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.4,2712,1399,87.43766677,0,0,158,0.04837565,31,0.009491425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.5,2713,1464,91.50017452,0,0,355,0.108692125,50,0.01530875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.5,2714,1443,90.18767202,19,1.187502265,357,0.109304475,69,0.021126075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.5,2715,1442,90.1251719,0,0,336,0.1028748,82,0.02510635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.5,2716,1468,91.750175,18,1.125002146,51,0.015614925,93,0.028474275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.5,2717,1411,88.1876682,0,0,213,0.065215275,97,0.029698975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.5,2718,1478,92.37517619,0,0,287,0.087872225,99,0.030311325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.5,2719,1458,91.12517381,18,1.125002146,528,0.1616604,109,0.033373075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.5,2720,1462,91.37517428,0,0,490,0.15002575,130,0.03980275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.5,2721,1495,93.43767822,18,1.125002146,351,0.107467425,152,0.0465386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.5,2722,1444,90.25017214,0,0,337,0.103180975,164,0.0502127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.5,2723,1517,94.81268084,0,0,313,0.095832775,164,0.0502127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.5,2724,1498,93.62517858,18,1.125002146,521,0.159517175,160,0.048988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.5,2725,1503,93.93767917,0,0,527,0.161354225,159,0.048681825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.5,2726,1536,96.00018311,17,1.062502027,490,0.15002575,165,0.050518875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.5,2727,1486,92.87517715,0,0,309,0.094608075,174,0.05327445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.5,2728,1555,97.18768537,1,0.062500119,640,0.195952,190,0.05817325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.5,2729,1529,95.56268227,17,1.062502027,623,0.190747025,207,0.063378225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.6,2730,1535,95.93768299,0,0,745,0.228100375,217,0.066439975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.6,2731,1561,97.56268609,17,1.062502027,440,0.134717,219,0.067052325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.6,2732,1503,93.93767917,0,0,129,0.039496575,222,0.06797085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.6,2733,1564,97.75018644,2,0.125000238,403,0.123388525,229,0.070114075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.6,2734,1537,96.06268323,17,1.062502027,452,0.1383911,238,0.07286965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.6,2735,1541,96.3126837,0,0,416,0.1273688,246,0.07531905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.6,2736,1563,97.68768632,19,1.187502265,486,0.14880105,257,0.078686975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.6,2737,1506,94.12517953,0,0,516,0.1579863,272,0.0832796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.6,2738,1570,98.12518716,2,0.125000238,368,0.1126724,285,0.087259875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.6,2739,1539,96.18768346,17,1.062502027,405,0.124000875,296,0.0906278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.6,2740,1550,96.87518477,0,0,527,0.161354225,309,0.094608075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.6,2741,1577,98.56268799,18,1.125002146,374,0.11450945,325,0.099506875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.6,2742,1527,95.43768203,0,0,466,0.14267755,340,0.1040995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.6,2743,1592,99.50018978,4,0.250000477,500,0.1530875,353,0.108079775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.6,2744,1561,97.56268609,18,1.125002146,337,0.103180975,367,0.112366225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.6,2745,1569,98.06268704,0,0,470,0.14390225,385,0.117877375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.6,2746,1591,99.43768966,16,1.000001907,1239,0.379350825,410,0.12553175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.6,2747,1532,95.75018263,0,0,1635,0.500596125,435,0.133186125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.6,2748,1591,99.43768966,5,0.312500596,2354,0.72073595,456,0.1396158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.6,2749,1553,97.06268513,18,1.125002146,3307,1.012520725,469,0.143596075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2750,1565,97.81268656,0,0,3607,1.104373225,479,0.146657825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2751,1587,99.18768919,17,1.062502027,2808,0.8597394,486,0.14880105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2752,1533,95.81268275,0,0,574,0.17574445,485,0.148494875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2753,1587,99.18768919,5,0.312500596,358,0.10961065,479,0.146657825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2754,1548,96.75018454,16,1.000001907,676,0.2069743,472,0.1445146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2755,1561,97.56268609,0,0,792,0.2424906,468,0.1432899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2756,1581,98.81268847,17,1.062502027,537,0.164415975,463,0.141759025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2757,1527,95.43768203,0,0,304,0.0930772,458,0.14022815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2758,1585,99.06268895,4,0.250000477,217,0.066439975,449,0.137472575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2759,1540,96.25018358,16,1.000001907,301,0.092158675,442,0.13532935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2760,1561,97.56268609,0,0,469,0.143596075,439,0.134410825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2761,1581,98.81268847,18,1.125002146,380,0.1163465,435,0.133186125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2762,1528,95.50018215,0,0,369,0.112978575,433,0.132573775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2763,1585,99.06268895,6,0.375000715,539,0.165028325,449,0.137472575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2764,1544,96.50018406,16,1.000001907,466,0.14267755,493,0.150944275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2765,1560,97.50018597,0,0,286,0.08756605,573,0.175438275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2766,1579,98.68768823,18,1.125002146,439,0.134410825,1369,0.419153575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2767,1527,95.43768203,0,0,576,0.1763568,2095,0.641436625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2768,1586,99.12518907,5,0.312500596,651,0.199319925,2480,0.759314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2769,1543,96.43768394,16,1.000001907,663,0.202994025,2416,0.7397188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2770,1573,98.31268752,0,0,711,0.217690425,2167,0.663481225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2771,1596,99.75019026,18,1.125002146,608,0.1861544,1892,0.5792831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2772,1553,97.06268513,0,0,802,0.24555235,1503,0.460181025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2773,1615,100.9376925,6,0.375000715,886,0.27127105,997,0.305256475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.7,2774,1574,98.37518764,15,0.937501788,811,0.248307925,480,0.146964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.8,2775,1607,100.4376916,0,0,834,0.25534995,140,0.0428645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.8,2776,1632,102.0001945,17,1.062502027,836,0.2559623,99,0.030311325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.8,2777,1589,99.31268942,0,0,770,0.23575475,251,0.076849925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.8,2778,1650,103.1251967,6,0.375000715,998,0.30556265,403,0.123388525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.8,2779,1604,100.2501912,14,0.875001669,851,0.260554925,486,0.14880105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.8,2780,1640,102.5001955,0,0,1138,0.34842715,533,0.163191275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.8,2781,1664,104.0001984,16,1.000001907,1063,0.325464025,542,0.16594685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.8,2782,1620,101.2501931,0,0,944,0.2890292,489,0.149719575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.8,2783,1683,105.1877006,7,0.437500834,1043,0.319340525,374,0.11450945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.8,2784,1641,102.5626956,14,0.875001669,959,0.293621825,332,0.1016501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.8,2785,1680,105.0002003,0,0,1128,0.3453654,338,0.10348715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.8,2786,1706,106.6252034,17,1.062502027,1434,0.43905495,374,0.11450945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.8,2787,1667,104.1876987,0,0,1608,0.4923294,422,0.12920585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.8,2788,1728,108.000206,7,0.437500834,1553,0.475489775,470,0.14390225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.8,2789,1685,105.3127009,14,0.875001669,1218,0.37292115,517,0.158292475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.9,2790,1721,107.5627052,0,0,1765,0.540398875,562,0.17207035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.9,2791,1746,109.1252081,18,1.125002146,1445,0.442422875,594,0.18186795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.9,2792,1700,106.2502027,0,0,1708,0.5229469,612,0.1873791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.9,2793,1754,109.6252091,7,0.437500834,2136,0.6539898,625,0.191359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.9,2794,1702,106.3752029,15,0.937501788,1650,0.50518875,648,0.1984014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.9,2795,1738,108.6252072,0,0,1971,0.603470925,688,0.2106484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.9,2796,1758,109.8752096,18,1.125002146,2205,0.675115875,744,0.2277942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.9,2797,1718,107.3752048,0,0,1915,0.586325125,804,0.2461647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.9,2798,1775,110.9377116,8,0.500000954,1802,0.55172735,852,0.2608611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.9,2799,1727,107.9377059,13,0.81250155,1663,0.509169025,877,0.268515475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.9,2800,1773,110.8127114,0,0,1876,0.5743843,883,0.270352525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.9,2801,1796,112.2502141,16,1.000001907,1496,0.4580378,886,0.27127105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.9,2802,1759,109.9377097,0,0,1038,0.31780965,903,0.276476025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.9,2803,1818,113.6252167,8,0.500000954,1206,0.36924705,944,0.2890292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.9,2804,1774,110.8752115,12,0.750001431,1130,0.34597775,1001,0.306481175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.9,2805,1814,113.3752162,0,0,1026,0.31413555,1059,0.324239325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.9,2806,1831,114.4377183,17,1.062502027,1046,0.32025905,1107,0.338935725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.9,2807,1785,111.5627128,0,0,1090,0.33373075,1152,0.3527136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.9,2808,1830,114.3752182,11,0.687501311,796,0.2437153,1198,0.36679765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.9,2809,1769,110.5627109,13,0.81250155,767,0.234836225,1252,0.3833311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:38.9,2810,1809,113.0627157,0,0,648,0.1984014,1320,0.404151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.0,2811,1824,114.0002174,18,1.125002146,522,0.15982335,1393,0.426501775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.0,2812,1778,111.125212,0,0,920,0.281681,1468,0.4494649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.0,2813,1824,114.0002174,11,0.687501311,901,0.275863675,1546,0.47334655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.0,2814,1765,110.3127104,12,0.750001431,865,0.264841375,1620,0.4960035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.0,2815,1808,113.0002155,0,0,676,0.2069743,1681,0.514680175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.0,2816,1823,113.9377173,16,1.000001907,609,0.186460575,1735,0.531213625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.0,2817,1784,111.5002127,0,0,779,0.238510325,1782,0.54560385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.0,2818,1835,114.6877187,11,0.687501311,936,0.2865798,1812,0.5547891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.0,2819,1773,110.8127114,13,0.81250155,942,0.28841685,1817,0.556319975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.0,2820,1821,113.8127171,0,0,1064,0.3257702,1800,0.551115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.0,2821,1834,114.6252186,18,1.125002146,914,0.27984395,1762,0.53948035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.0,2822,1798,112.3752143,0,0,478,0.14635165,1675,0.512843125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.0,2823,1848,115.5002203,11,0.687501311,853,0.261167275,1428,0.4372179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.0,2824,1789,111.8127133,11,0.687501311,960,0.293928,1292,0.3955781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.0,2825,1838,114.8752191,0,0,963,0.294846525,1217,0.372614975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.0,2826,1854,115.875221,18,1.125002146,937,0.286885975,1167,0.357306225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.0,2827,1823,113.9377173,0,0,466,0.14267755,1115,0.341385125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.0,2828,1876,117.2502236,12,0.750001431,598,0.18309265,1073,0.328525775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.0,2829,1820,113.750217,10,0.625001192,454,0.13900345,1078,0.33005665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.1,2830,1880,117.5002241,0,0,554,0.16962095,996,0.3049503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.1,2831,1909,119.3127276,18,1.125002146,304,0.0930772,929,0.284436575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.1,2832,1888,118.0002251,0,0,297,0.090933975,877,0.268515475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.1,2833,1942,121.3752315,12,0.750001431,449,0.137472575,843,0.258105525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.1,2834,1879,117.437724,11,0.687501311,503,0.154006025,821,0.251369675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.1,2835,1931,120.6877302,0,0,522,0.15982335,807,0.247083225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.1,2836,1941,121.3127314,18,1.125002146,375,0.114815625,794,0.24310295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.1,2837,1904,119.000227,0,0,295,0.090321625,784,0.2400412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.1,2838,1949,121.8127323,12,0.750001431,356,0.1089983,781,0.239122675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.1,2839,1881,117.5627242,9,0.562501073,181,0.055417675,786,0.24065355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.1,2840,1936,121.0002308,0,0,400,0.12247,801,0.245246175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.1,2841,1947,121.6877321,18,1.125002146,376,0.1151218,821,0.251369675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.1,2842,1916,119.7502284,0,0,346,0.10593655,839,0.256880825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.1,2843,1966,122.8752344,11,0.687501311,235,0.071951125,848,0.2596364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.1,2844,1907,119.1877273,9,0.562501073,3,0.000918525,845,0.258717875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.1,2845,1965,122.8127342,0,0,177,0.054192975,834,0.25534995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.1,2846,1971,123.187735,17,1.062502027,340,0.1040995,822,0.25167585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.1,2847,1938,121.125231,0,0,263,0.080524025,808,0.2473894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2020,54:39.1,2848,1979,123.6877359,12,0.750001431,244,0.0747067,784,0.2400412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
